"","x"
"3186","GO:0009103"
"3187","GO:0009245"
"3188","GO:0009252"
"3189","GO:0019134"
"3190","GO:0071555"
"3191","GO:0006777"
"3192","GO:0019008"
"3193","GO:0032324"
"3194","GO:0061798"
"3195","GO:0061799"
"3196","GO:0000126"
"3197","GO:0001006"
"3198","GO:0006352"
"3199","GO:0006383"
"3200","GO:0006384"
"3201","GO:0009303"
"3202","GO:0009304"
"3203","GO:0017025"
"3204","GO:0045945"
"3205","GO:0070898"
"3206","GO:0048813"
"3207","GO:0031463"
"3208","GO:0032592"
"3209","GO:0015680"
"3210","GO:0016532"
"3211","GO:0030001"
"3212","GO:0051353"
"3213","GO:0001556"
"3214","GO:0006378"
"3215","GO:0008315"
"3216","GO:0030332"
"3217","GO:0045737"
"3218","GO:0051446"
"3219","GO:0007040"
"3220","GO:0030595"
"3221","GO:0032438"
"3222","GO:0032510"
"3223","GO:0033364"
"3224","GO:0042267"
"3225","GO:0042832"
"3226","GO:0016197"
"3227","GO:0044666"
"3228","GO:0045652"
"3229","GO:0048188"
"3230","GO:0051568"
"3231","GO:0005326"
"3232","GO:0030672"
"3233","GO:0050803"
"3234","GO:0098700"
"3235","GO:0006836"
"3236","GO:0008611"
"3237","GO:0010025"
"3238","GO:0035336"
"3239","GO:0046474"
"3240","GO:0080019"
"3241","GO:0102965"
"3242","GO:0000188"
"3243","GO:0002819"
"3244","GO:0008138"
"3245","GO:0008330"
"3246","GO:0010633"
"3247","GO:0017017"
"3248","GO:0033549"
"3249","GO:0035970"
"3250","GO:0043508"
"3251","GO:0044387"
"3252","GO:0045591"
"3253","GO:0046329"
"3254","GO:0048273"
"3255","GO:0060266"
"3256","GO:0090335"
"3257","GO:1903753"
"3258","GO:1905042"
"3259","GO:0006598"
"3260","GO:0046208"
"3261","GO:0046592"
"3262","GO:0052894"
"3263","GO:0052901"
"3264","GO:1903602"
"3265","GO:0005795"
"3266","GO:0006891"
"3267","GO:0032588"
"3268","GO:0000469"
"3269","GO:0000027"
"3270","GO:0015934"
"3271","GO:0032543"
"3272","GO:0070180"
"3273","GO:0003009"
"3274","GO:0042166"
"3275","GO:0050881"
"3276","GO:1904315"
"3277","GO:0007175"
"3278","GO:0031687"
"3279","GO:0019722"
"3280","GO:0004065"
"3281","GO:0004773"
"3282","GO:0006687"
"3283","GO:0008484"
"3284","GO:0042531"
"3285","GO:0042532"
"3286","GO:0070212"
"3287","GO:1902216"
"3288","GO:0015129"
"3289","GO:0005763"
"3290","GO:0005179"
"3291","GO:0009405"
"3292","GO:0090729"
"3293","GO:0017156"
"3294","GO:0005113"
"3295","GO:0005119"
"3296","GO:0007608"
"3297","GO:0021591"
"3298","GO:0021756"
"3299","GO:0034464"
"3300","GO:0035721"
"3301","GO:0042048"
"3302","GO:0042445"
"3303","GO:0043001"
"3304","GO:0044255"
"3305","GO:0045494"
"3306","GO:0051219"
"3307","GO:0060296"
"3308","GO:0061351"
"3309","GO:0061512"
"3310","GO:0035065"
"3311","GO:0005201"
"3312","GO:0008233"
"3313","GO:0002119"
"3314","GO:0032504"
"3315","GO:0048598"
"3316","GO:0090331"
"3317","GO:0005672"
"3318","GO:0016251"
"3319","GO:0042795"
"3320","GO:0007009"
"3321","GO:0008091"
"3322","GO:0016199"
"3323","GO:0016327"
"3324","GO:0016328"
"3325","GO:0042062"
"3326","GO:0045169"
"3327","GO:0045170"
"3328","GO:0050807"
"3329","GO:0051693"
"3330","GO:0072499"
"3331","GO:0007041"
"3332","GO:0019894"
"3333","GO:0032029"
"3334","GO:0032391"
"3335","GO:0097381"
"3336","GO:0015628"
"3337","GO:0043952"
"3338","GO:0044010"
"3339","GO:0071978"
"3340","GO:0016779"
"3341","GO:0080048"
"3342","GO:0045739"
"3343","GO:0070531"
"3344","GO:0070552"
"3345","GO:0072425"
"3346","GO:0031305"
"3347","GO:0033617"
"3348","GO:0000813"
"3349","GO:0005771"
"3350","GO:0006513"
"3351","GO:0006858"
"3352","GO:0019058"
"3353","GO:0030216"
"3354","GO:0036258"
"3355","GO:0039702"
"3356","GO:0043162"
"3357","GO:0043405"
"3358","GO:0046755"
"3359","GO:0090543"
"3360","GO:0097352"
"3361","GO:1902188"
"3362","GO:1903551"
"3363","GO:1903774"
"3364","GO:1990182"
"3365","GO:2000397"
"3366","GO:0000738"
"3367","GO:0001147"
"3368","GO:0004534"
"3369","GO:0006353"
"3370","GO:0008409"
"3371","GO:0001012"
"3372","GO:0001161"
"3373","GO:0006644"
"3374","GO:0010719"
"3375","GO:0021759"
"3376","GO:0021798"
"3377","GO:0021877"
"3378","GO:0021892"
"3379","GO:0021983"
"3380","GO:0030324"
"3381","GO:0030878"
"3382","GO:0030900"
"3383","GO:0031128"
"3384","GO:0033327"
"3385","GO:0042753"
"3386","GO:0044213"
"3387","GO:0048646"
"3388","GO:0060430"
"3389","GO:0060441"
"3390","GO:0060486"
"3391","GO:0060510"
"3392","GO:0045180"
"3393","GO:0045197"
"3394","GO:0048156"
"3395","GO:0050770"
"3396","GO:0061564"
"3397","GO:0071963"
"3398","GO:0097427"
"3399","GO:1904526"
"3400","GO:0000930"
"3401","GO:0043015"
"3402","GO:0043068"
"3403","GO:0044782"
"3404","GO:0045724"
"3405","GO:0046605"
"3406","GO:0010763"
"3407","GO:0014067"
"3408","GO:0016242"
"3409","GO:0030100"
"3410","GO:0031267"
"3411","GO:0033596"
"3412","GO:0044861"
"3413","GO:0045184"
"3414","GO:0045792"
"3415","GO:0046323"
"3416","GO:0046627"
"3417","GO:0048550"
"3418","GO:0050918"
"3419","GO:0051898"
"3420","GO:0099175"
"3421","GO:1905563"
"3422","GO:0000244"
"3423","GO:0005687"
"3424","GO:0005690"
"3425","GO:0030622"
"3426","GO:0046540"
"3427","GO:0016558"
"3428","GO:0016561"
"3429","GO:0042623"
"3430","GO:0097733"
"3431","GO:0007023"
"3432","GO:0030174"
"3433","GO:0042555"
"3434","GO:0000324"
"3435","GO:0000329"
"3436","GO:0006675"
"3437","GO:0006688"
"3438","GO:0051999"
"3439","GO:0005246"
"3440","GO:0007269"
"3441","GO:0033130"
"3442","GO:0042297"
"3443","GO:0050885"
"3444","GO:0060134"
"3445","GO:0097109"
"3446","GO:0097116"
"3447","GO:0097118"
"3448","GO:0097119"
"3449","GO:0098693"
"3450","GO:0099059"
"3451","GO:0099542"
"3452","GO:1905606"
"3453","GO:0018107"
"3454","GO:0031032"
"3455","GO:0031532"
"3456","GO:0042641"
"3457","GO:0005513"
"3458","GO:0005876"
"3459","GO:0007223"
"3460","GO:0008179"
"3461","GO:0010856"
"3462","GO:0022400"
"3463","GO:0030017"
"3464","GO:0031432"
"3465","GO:0031954"
"3466","GO:0031997"
"3467","GO:0032516"
"3468","GO:0043539"
"3469","GO:0043647"
"3470","GO:0050999"
"3471","GO:0051186"
"3472","GO:0051343"
"3473","GO:0051592"
"3474","GO:0060316"
"3475","GO:0071902"
"3476","GO:0097718"
"3477","GO:1902494"
"3478","GO:0005811"
"3479","GO:0002025"
"3480","GO:0002032"
"3481","GO:0004935"
"3482","GO:0004941"
"3483","GO:0007190"
"3484","GO:0045986"
"3485","GO:0051379"
"3486","GO:0051380"
"3487","GO:0071880"
"3488","GO:1901098"
"3489","GO:1904504"
"3490","GO:0042567"
"3491","GO:0008568"
"3492","GO:0010458"
"3493","GO:0019896"
"3494","GO:0031117"
"3495","GO:0031468"
"3496","GO:0032506"
"3497","GO:0034214"
"3498","GO:0051228"
"3499","GO:0090148"
"3500","GO:0030127"
"3501","GO:0008156"
"3502","GO:0031497"
"3503","GO:0005786"
"3504","GO:0006616"
"3505","GO:0006617"
"3506","GO:0008312"
"3507","GO:0030942"
"3508","GO:0043021"
"3509","GO:0045047"
"3510","GO:0005641"
"3511","GO:0006605"
"3512","GO:0006622"
"3513","GO:0006892"
"3514","GO:0010897"
"3515","GO:0014910"
"3516","GO:0030306"
"3517","GO:0032091"
"3518","GO:0032460"
"3519","GO:0032585"
"3520","GO:0034067"
"3521","GO:0038020"
"3522","GO:0045053"
"3523","GO:0046628"
"3524","GO:0051604"
"3525","GO:1900168"
"3526","GO:1901215"
"3527","GO:1902430"
"3528","GO:1902771"
"3529","GO:1902948"
"3530","GO:1902953"
"3531","GO:1902955"
"3532","GO:1902960"
"3533","GO:1902963"
"3534","GO:1902966"
"3535","GO:1902997"
"3536","GO:1904179"
"3537","GO:1990845"
"3538","GO:2001137"
"3539","GO:0000150"
"3540","GO:0000730"
"3541","GO:0000793"
"3542","GO:0000800"
"3543","GO:0006312"
"3544","GO:0010833"
"3545","GO:0017116"
"3546","GO:0036297"
"3547","GO:0042148"
"3548","GO:0051106"
"3549","GO:0070192"
"3550","GO:0072711"
"3551","GO:0072757"
"3552","GO:1990426"
"3553","GO:0005658"
"3554","GO:0000288"
"3555","GO:0003342"
"3556","GO:0010837"
"3557","GO:0031086"
"3558","GO:0035925"
"3559","GO:0038066"
"3560","GO:0044344"
"3561","GO:0045577"
"3562","GO:0045647"
"3563","GO:0045657"
"3564","GO:0045661"
"3565","GO:0048382"
"3566","GO:0060712"
"3567","GO:0061158"
"3568","GO:0071356"
"3569","GO:0071364"
"3570","GO:0071385"
"3571","GO:0071472"
"3572","GO:0072091"
"3573","GO:0097403"
"3574","GO:1901991"
"3575","GO:1902172"
"3576","GO:1904582"
"3577","GO:0031177"
"3578","GO:0004653"
"3579","GO:0016266"
"3580","GO:0018242"
"3581","GO:0018243"
"3582","GO:0030145"
"3583","GO:0005496"
"3584","GO:0030284"
"3585","GO:0048747"
"3586","GO:0005761"
"3587","GO:0005923"
"3588","GO:0070830"
"3589","GO:0090162"
"3590","GO:0042147"
"3591","GO:0042415"
"3592","GO:0043129"
"3593","GO:0043619"
"3594","GO:0048625"
"3595","GO:0050897"
"3596","GO:0055072"
"3597","GO:1903181"
"3598","GO:0009410"
"3599","GO:0033235"
"3600","GO:0000776"
"3601","GO:0001824"
"3602","GO:0043392"
"3603","GO:0046602"
"3604","GO:0051299"
"3605","GO:0090307"
"3606","GO:1903126"
"3607","GO:0030119"
"3608","GO:0008347"
"3609","GO:0014044"
"3610","GO:0021508"
"3611","GO:0021529"
"3612","GO:0021530"
"3613","GO:0033504"
"3614","GO:0016791"
"3615","GO:0051998"
"3616","GO:0004596"
"3617","GO:0008064"
"3618","GO:0017190"
"3619","GO:0018002"
"3620","GO:0030047"
"3621","GO:1905502"
"3622","GO:0003839"
"3623","GO:0006751"
"3624","GO:0061928"
"3625","GO:0010634"
"3626","GO:0019915"
"3627","GO:0034389"
"3628","GO:0050995"
"3629","GO:0004652"
"3630","GO:0007016"
"3631","GO:0010650"
"3632","GO:0010765"
"3633","GO:0019228"
"3634","GO:0034112"
"3635","GO:0043266"
"3636","GO:0045838"
"3637","GO:0071286"
"3638","GO:0071709"
"3639","GO:0072660"
"3640","GO:0090314"
"3641","GO:0099612"
"3642","GO:1900827"
"3643","GO:1902260"
"3644","GO:2000651"
"3645","GO:0005918"
"3646","GO:0035002"
"3647","GO:0045217"
"3648","GO:0061689"
"3649","GO:0090557"
"3650","GO:1904274"
"3651","GO:0016874"
"3652","GO:0017000"
"3653","GO:0047462"
"3654","GO:0004043"
"3655","GO:0019878"
"3656","GO:0044281"
"3657","GO:0106035"
"3658","GO:0004697"
"3659","GO:0008569"
"3660","GO:0051959"
"3661","GO:0001609"
"3662","GO:0002882"
"3663","GO:0010575"
"3664","GO:0010753"
"3665","GO:0031284"
"3666","GO:0032722"
"3667","GO:0032755"
"3668","GO:2000300"
"3669","GO:0004993"
"3670","GO:0032098"
"3671","GO:0030289"
"3672","GO:0045722"
"3673","GO:0004747"
"3674","GO:0006098"
"3675","GO:0019303"
"3676","GO:0006554"
"3677","GO:0015139"
"3678","GO:0004016"
"3679","GO:0006171"
"3680","GO:0071241"
"3681","GO:0071890"
"3682","GO:0019784"
"3683","GO:0071108"
"3684","GO:0071347"
"3685","GO:1901315"
"3686","GO:2000780"
"3687","GO:0033563"
"3688","GO:0048495"
"3689","GO:0048843"
"3690","GO:0097374"
"3691","GO:1905489"
"3692","GO:0002070"
"3693","GO:0003404"
"3694","GO:0009946"
"3695","GO:0014016"
"3696","GO:0021537"
"3697","GO:0021797"
"3698","GO:0021846"
"3699","GO:0021978"
"3700","GO:0048512"
"3701","GO:0060235"
"3702","GO:0061074"
"3703","GO:0070306"
"3704","GO:0097402"
"3705","GO:1901987"
"3706","GO:1902692"
"3707","GO:1990086"
"3708","GO:2000177"
"3709","GO:0005042"
"3710","GO:0015347"
"3711","GO:0015349"
"3712","GO:0043252"
"3713","GO:0008514"
"3714","GO:0015711"
"3715","GO:0006744"
"3716","GO:0016709"
"3717","GO:0031314"
"3718","GO:0046513"
"3719","GO:0000132"
"3720","GO:0032970"
"3721","GO:0060562"
"3722","GO:0110039"
"3723","GO:2000370"
"3724","GO:0001680"
"3725","GO:0008033"
"3726","GO:0009022"
"3727","GO:0052927"
"3728","GO:0052928"
"3729","GO:0052929"
"3730","GO:1990180"
"3731","GO:0004854"
"3732","GO:0004855"
"3733","GO:0009115"
"3734","GO:0030151"
"3735","GO:0034418"
"3736","GO:0043546"
"3737","GO:0070674"
"3738","GO:0019213"
"3739","GO:0042278"
"3740","GO:0140291"
"3741","GO:0140293"
"3742","GO:0043202"
"3743","GO:0007077"
"3744","GO:0001818"
"3745","GO:0016572"
"3746","GO:0032793"
"3747","GO:0033129"
"3748","GO:0035066"
"3749","GO:0043987"
"3750","GO:0043988"
"3751","GO:0043990"
"3752","GO:0070498"
"3753","GO:0009234"
"3754","GO:0043333"
"3755","GO:0102955"
"3756","GO:0002161"
"3757","GO:1903852"
"3758","GO:0035257"
"3759","GO:0042771"
"3760","GO:0042809"
"3761","GO:0042974"
"3762","GO:0048026"
"3763","GO:0048384"
"3764","GO:0048385"
"3765","GO:0051571"
"3766","GO:0070562"
"3767","GO:0000077"
"3768","GO:0002230"
"3769","GO:0002286"
"3770","GO:0002821"
"3771","GO:0004694"
"3772","GO:0005844"
"3773","GO:0007616"
"3774","GO:0010998"
"3775","GO:0019081"
"3776","GO:0022626"
"3777","GO:0032057"
"3778","GO:0032792"
"3779","GO:0036492"
"3780","GO:0039520"
"3781","GO:0044828"
"3782","GO:0045947"
"3783","GO:0060259"
"3784","GO:0060733"
"3785","GO:0071264"
"3786","GO:1900273"
"3787","GO:1990253"
"3788","GO:0002523"
"3789","GO:0002675"
"3790","GO:0002687"
"3791","GO:0008131"
"3792","GO:0010828"
"3793","GO:0048038"
"3794","GO:0052593"
"3795","GO:0052594"
"3796","GO:0052595"
"3797","GO:0052596"
"3798","GO:1902283"
"3799","GO:0000421"
"3800","GO:0035924"
"3801","GO:0038033"
"3802","GO:0043536"
"3803","GO:0071447"
"3804","GO:0089700"
"3805","GO:1901727"
"3806","GO:2001028"
"3807","GO:0005432"
"3808","GO:0008273"
"3809","GO:0050896"
"3810","GO:0070588"
"3811","GO:0097186"
"3812","GO:0000245"
"3813","GO:0000974"
"3814","GO:0071014"
"3815","GO:0008808"
"3816","GO:0032049"
"3817","GO:0036148"
"3818","GO:0043337"
"3819","GO:0047144"
"3820","GO:0097068"
"3821","GO:1905711"
"3822","GO:0004343"
"3823","GO:1990830"
"3824","GO:0006259"
"3825","GO:0006284"
"3826","GO:0010990"
"3827","GO:0016763"
"3828","GO:0018312"
"3829","GO:0018424"
"3830","GO:0023019"
"3831","GO:0030331"
"3832","GO:0030592"
"3833","GO:0032042"
"3834","GO:0033148"
"3835","GO:0036211"
"3836","GO:0040009"
"3837","GO:0044030"
"3838","GO:0048148"
"3839","GO:0050790"
"3840","GO:0050882"
"3841","GO:0051287"
"3842","GO:0051901"
"3843","GO:0060391"
"3844","GO:0071294"
"3845","GO:0071451"
"3846","GO:0090734"
"3847","GO:0140294"
"3848","GO:1901216"
"3849","GO:1903376"
"3850","GO:1903516"
"3851","GO:1903518"
"3852","GO:1903827"
"3853","GO:1904044"
"3854","GO:1904762"
"3855","GO:1905077"
"3856","GO:1905168"
"3857","GO:1990966"
"3858","GO:2000679"
"3859","GO:2001170"
"3860","GO:0010923"
"3861","GO:0031313"
"3862","GO:0035973"
"3863","GO:0070530"
"3864","GO:0000502"
"3865","GO:0004298"
"3866","GO:0005839"
"3867","GO:0010498"
"3868","GO:0010499"
"3869","GO:0019773"
"3870","GO:0030016"
"3871","GO:0046963"
"3872","GO:0046964"
"3873","GO:0002939"
"3874","GO:0008175"
"3875","GO:0009019"
"3876","GO:0052906"
"3877","GO:0070901"
"3878","GO:0004605"
"3879","GO:0034553"
"3880","GO:0006388"
"3881","GO:0072669"
"3882","GO:0030042"
"3883","GO:0030479"
"3884","GO:0051014"
"3885","GO:0016126"
"3886","GO:0030223"
"3887","GO:0050613"
"3888","GO:0070402"
"3889","GO:0004735"
"3890","GO:0055129"
"3891","GO:0006369"
"3892","GO:0031124"
"3893","GO:0097165"
"3894","GO:0050727"
"3895","GO:0055070"
"3896","GO:0070424"
"3897","GO:0090263"
"3898","GO:1902530"
"3899","GO:0002062"
"3900","GO:0003337"
"3901","GO:0007501"
"3902","GO:0009948"
"3903","GO:0032330"
"3904","GO:0042474"
"3905","GO:0072028"
"3906","GO:0072038"
"3907","GO:0072137"
"3908","GO:0072161"
"3909","GO:0090189"
"3910","GO:0097168"
"3911","GO:1902732"
"3912","GO:0002020"
"3913","GO:0002265"
"3914","GO:0007205"
"3915","GO:0010715"
"3916","GO:0010942"
"3917","GO:0014912"
"3918","GO:0015026"
"3919","GO:0016964"
"3920","GO:0030226"
"3921","GO:0031623"
"3922","GO:0032050"
"3923","GO:0032370"
"3924","GO:0032374"
"3925","GO:0032429"
"3926","GO:0032593"
"3927","GO:0035774"
"3928","GO:0038024"
"3929","GO:0042157"
"3930","GO:0042953"
"3931","GO:0044295"
"3932","GO:0048691"
"3933","GO:0048694"
"3934","GO:0051481"
"3935","GO:0051895"
"3936","GO:0061642"
"3937","GO:0070325"
"3938","GO:0097242"
"3939","GO:0098797"
"3940","GO:0150093"
"3941","GO:0150094"
"3942","GO:1900149"
"3943","GO:1900223"
"3944","GO:1904109"
"3945","GO:1904209"
"3946","GO:1905049"
"3947","GO:1905167"
"3948","GO:2000587"
"3949","GO:0000400"
"3950","GO:0000403"
"3951","GO:0002076"
"3952","GO:0043433"
"3953","GO:0045668"
"3954","GO:0045736"
"3955","GO:0051974"
"3956","GO:0005977"
"3957","GO:0008184"
"3958","GO:0098723"
"3959","GO:0102250"
"3960","GO:0102499"
"3961","GO:0042254"
"3962","GO:0004693"
"3963","GO:1902017"
"3964","GO:0008349"
"3965","GO:0098809"
"3966","GO:0003826"
"3967","GO:0003863"
"3968","GO:0005947"
"3969","GO:0009083"
"3970","GO:0016831"
"3971","GO:0007519"
"3972","GO:0008582"
"3973","GO:0008584"
"3974","GO:0009653"
"3975","GO:0030238"
"3976","GO:0030910"
"3977","GO:0042472"
"3978","GO:0043586"
"3979","GO:0046661"
"3980","GO:0048538"
"3981","GO:0050678"
"3982","GO:0051451"
"3983","GO:0061055"
"3984","GO:0061197"
"3985","GO:0061551"
"3986","GO:0072075"
"3987","GO:0072095"
"3988","GO:0072107"
"3989","GO:0090190"
"3990","GO:0098528"
"3991","GO:1902725"
"3992","GO:0005095"
"3993","GO:0007098"
"3994","GO:0031113"
"3995","GO:0051457"
"3996","GO:0002479"
"3997","GO:0006521"
"3998","GO:0010972"
"3999","GO:0031145"
"4000","GO:0033209"
"4001","GO:0038061"
"4002","GO:0043687"
"4003","GO:0052548"
"4004","GO:0061418"
"4005","GO:1901990"
"4006","GO:1902036"
"4007","GO:0019700"
"4008","GO:0047304"
"4009","GO:0002225"
"4010","GO:0007249"
"4011","GO:0034097"
"4012","GO:0035006"
"4013","GO:0035206"
"4014","GO:0035208"
"4015","GO:0045612"
"4016","GO:0070379"
"4017","GO:0071212"
"4018","GO:0003383"
"4019","GO:0043296"
"4020","GO:0006995"
"4021","GO:0015204"
"4022","GO:0071918"
"4023","GO:0003746"
"4024","GO:0006414"
"4025","GO:0070966"
"4026","GO:0072344"
"4027","GO:0016985"
"4028","GO:0046355"
"4029","GO:0004062"
"4030","GO:0006068"
"4031","GO:0006576"
"4032","GO:0018958"
"4033","GO:0042403"
"4034","GO:0051923"
"4035","GO:0009847"
"4036","GO:0016459"
"4037","GO:0030048"
"4038","GO:0030898"
"4039","GO:0031589"
"4040","GO:0032433"
"4041","GO:0032886"
"4042","GO:0030020"
"4043","GO:0005086"
"4044","GO:0021702"
"4045","GO:0120103"
"4046","GO:0031258"
"4047","GO:0060237"
"4048","GO:0071322"
"4049","GO:0003913"
"4050","GO:0000719"
"4051","GO:0003904"
"4052","GO:0000289"
"4053","GO:0030371"
"4054","GO:0032648"
"4055","GO:0050691"
"4056","GO:0070936"
"4057","GO:0098843"
"4058","GO:0099546"
"4059","GO:0004559"
"4060","GO:0004572"
"4061","GO:0006013"
"4062","GO:0006517"
"4063","GO:0015923"
"4064","GO:0016799"
"4065","GO:0005869"
"4066","GO:0030473"
"4067","GO:0098958"
"4068","GO:0099738"
"4069","GO:0000215"
"4070","GO:0031204"
"4071","GO:0035252"
"4072","GO:0048367"
"4073","GO:0050513"
"4074","GO:0099523"
"4075","GO:1990837"
"4076","GO:0001890"
"4077","GO:0002101"
"4078","GO:0005719"
"4079","GO:0006307"
"4080","GO:0006448"
"4081","GO:0035513"
"4082","GO:0035515"
"4083","GO:0035516"
"4084","GO:0042056"
"4085","GO:0042245"
"4086","GO:0070129"
"4087","GO:0070579"
"4088","GO:0080111"
"4089","GO:0103053"
"4090","GO:0140078"
"4091","GO:1990983"
"4092","GO:1990984"
"4093","GO:0000172"
"4094","GO:0001682"
"4095","GO:0004526"
"4096","GO:0005655"
"4097","GO:0030681"
"4098","GO:0033204"
"4099","GO:0005747"
"4100","GO:0032981"
"4101","GO:0000935"
"4102","GO:0031500"
"4103","GO:0032153"
"4104","GO:0035838"
"4105","GO:0035839"
"4106","GO:0035840"
"4107","GO:0051285"
"4108","GO:0051286"
"4109","GO:0061246"
"4110","GO:0099070"
"4111","GO:1904511"
"4112","GO:1904758"
"4113","GO:1990752"
"4114","GO:1990896"
"4115","GO:2000771"
"4116","GO:0003934"
"4117","GO:0006729"
"4118","GO:0035998"
"4119","GO:0046654"
"4120","GO:0046656"
"4121","GO:0014916"
"4122","GO:0031369"
"4123","GO:0042311"
"4124","GO:0042559"
"4125","GO:0045776"
"4126","GO:0048265"
"4127","GO:0050662"
"4128","GO:0050884"
"4129","GO:0051000"
"4130","GO:0051019"
"4131","GO:0051066"
"4132","GO:0036402"
"4133","GO:0007512"
"4134","GO:0009437"
"4135","GO:0015226"
"4136","GO:0015651"
"4137","GO:0015697"
"4138","GO:0015879"
"4139","GO:0031526"
"4140","GO:0052106"
"4141","GO:0060731"
"4142","GO:0070715"
"4143","GO:0070198"
"4144","GO:0001731"
"4145","GO:0005092"
"4146","GO:0008135"
"4147","GO:0071074"
"4148","GO:0070294"
"4149","GO:0072156"
"4150","GO:0006904"
"4151","GO:0017157"
"4152","GO:0032482"
"4153","GO:0030897"
"4154","GO:0034058"
"4155","GO:1902774"
"4156","GO:0030123"
"4157","GO:0017111"
"4158","GO:0098519"
"4159","GO:0003406"
"4160","GO:0060875"
"4161","GO:0031464"
"4162","GO:0031465"
"4163","GO:0002199"
"4164","GO:0005832"
"4165","GO:0090666"
"4166","GO:1904851"
"4167","GO:1904874"
"4168","GO:0006668"
"4169","GO:0006670"
"4170","GO:0035621"
"4171","GO:0042392"
"4172","GO:0045682"
"4173","GO:0097191"
"4174","GO:0097193"
"4175","GO:0000961"
"4176","GO:0030490"
"4177","GO:0007187"
"4178","GO:0007197"
"4179","GO:0007213"
"4180","GO:0008227"
"4181","GO:0016907"
"4182","GO:0030594"
"4183","GO:0000291"
"4184","GO:0003899"
"4185","GO:0005665"
"4186","GO:0060213"
"4187","GO:0070125"
"4188","GO:0070126"
"4189","GO:0006516"
"4190","GO:0031090"
"4191","GO:0031396"
"4192","GO:0036126"
"4193","GO:0035372"
"4194","GO:0043198"
"4195","GO:1902897"
"4196","GO:0035770"
"4197","GO:0045120"
"4198","GO:0097157"
"4199","GO:1901652"
"4200","GO:1902416"
"4201","GO:1990715"
"4202","GO:0034316"
"4203","GO:0071933"
"4204","GO:0061008"
"4205","GO:0004818"
"4206","GO:0006424"
"4207","GO:0017101"
"4208","GO:0035613"
"4209","GO:0051020"
"4210","GO:0097452"
"4211","GO:0140212"
"4212","GO:0017196"
"4213","GO:0031416"
"4214","GO:0004520"
"4215","GO:0036292"
"4216","GO:0036310"
"4217","GO:0043596"
"4218","GO:0048478"
"4219","GO:0016581"
"4220","GO:0033363"
"4221","GO:0040029"
"4222","GO:1902499"
"4223","GO:0004970"
"4224","GO:0004971"
"4225","GO:0005234"
"4226","GO:0008066"
"4227","GO:0015277"
"4228","GO:0019865"
"4229","GO:0032279"
"4230","GO:0032281"
"4231","GO:0035235"
"4232","GO:0036477"
"4233","GO:0051262"
"4234","GO:0099061"
"4235","GO:0071586"
"4236","GO:0002944"
"4237","GO:0002945"
"4238","GO:0008024"
"4239","GO:0008353"
"4240","GO:0016538"
"4241","GO:0061575"
"4242","GO:0071157"
"4243","GO:2001165"
"4244","GO:0000331"
"4245","GO:0017024"
"4246","GO:0031013"
"4247","GO:0043549"
"4248","GO:0045861"
"4249","GO:0051284"
"4250","GO:0061122"
"4251","GO:0072666"
"4252","GO:0046274"
"4253","GO:0052716"
"4254","GO:0006637"
"4255","GO:0016410"
"4256","GO:0047617"
"4257","GO:0032368"
"4258","GO:0045834"
"4259","GO:2000179"
"4260","GO:0012507"
"4261","GO:0015018"
"4262","GO:0050650"
"4263","GO:0008517"
"4264","GO:0015232"
"4265","GO:0015350"
"4266","GO:0015884"
"4267","GO:0051958"
"4268","GO:1904447"
"4269","GO:0004363"
"4270","GO:0006520"
"4271","GO:0006750"
"4272","GO:0016594"
"4273","GO:0043295"
"4274","GO:0046951"
"4275","GO:0046952"
"4276","GO:0033522"
"4277","GO:0070728"
"4278","GO:0071233"
"4279","GO:0071596"
"4280","GO:0048870"
"4281","GO:0001560"
"4282","GO:0016081"
"4283","GO:0016082"
"4284","GO:0031629"
"4285","GO:0048172"
"4286","GO:0048489"
"4287","GO:0005343"
"4288","GO:0000243"
"4289","GO:0000395"
"4290","GO:0005685"
"4291","GO:0071004"
"4292","GO:0050982"
"4293","GO:0006203"
"4294","GO:0008832"
"4295","GO:0009264"
"4296","GO:0016446"
"4297","GO:0016793"
"4298","GO:0032567"
"4299","GO:0046061"
"4300","GO:0060339"
"4301","GO:0090501"
"4302","GO:0110025"
"4303","GO:0003976"
"4304","GO:0016256"
"4305","GO:0033299"
"4306","GO:0046835"
"4307","GO:0001618"
"4308","GO:0005175"
"4309","GO:1901030"
"4310","GO:0031023"
"4311","GO:0035148"
"4312","GO:0043009"
"4313","GO:0008622"
"4314","GO:0004100"
"4315","GO:0006031"
"4316","GO:0006038"
"4317","GO:0030428"
"4318","GO:0030703"
"4319","GO:1904778"
"4320","GO:0043547"
"4321","GO:0001965"
"4322","GO:0008277"
"4323","GO:0009409"
"4324","GO:0044292"
"4325","GO:0060078"
"4326","GO:1901381"
"4327","GO:0000768"
"4328","GO:0140253"
"4329","GO:0010642"
"4330","GO:0014012"
"4331","GO:0042246"
"4332","GO:0042308"
"4333","GO:0048662"
"4334","GO:0060588"
"4335","GO:1900016"
"4336","GO:2000098"
"4337","GO:2000405"
"4338","GO:0003707"
"4339","GO:0004879"
"4340","GO:0008502"
"4341","GO:0035881"
"4342","GO:0004622"
"4343","GO:0002063"
"4344","GO:0021707"
"4345","GO:0098688"
"4346","GO:1900454"
"4347","GO:0040038"
"4348","GO:0051295"
"4349","GO:0051758"
"4350","GO:0070649"
"4351","GO:0010172"
